5836.1772  1.0018
5836.1942  1.0131
5836.2112  1.0293
5836.2282  1.0389
5836.2453  1.0387
5836.2623  1.0355
5836.2793  1.0316
5836.2963  1.0132
5836.3133  0.9743
5836.3303  0.9290
5836.3473  0.9095
5836.3643  0.9350
5836.3813  0.9863
5836.3983  1.0281
5836.4153  1.0468
5836.4323  1.0429
5836.4493  1.0168
5836.4663  0.9770
5836.4833  0.9470
5836.5003  0.9425
5836.5173  0.9539
5836.5343  0.9574
5836.5513  0.9642
5836.5683  0.9950
5836.5853  1.0130
5836.6023  0.9997
5836.6194  0.9964
5836.6364  1.0036
5836.6534  0.9895
5836.6704  0.9623
5836.6874  0.9565
5836.7044  0.9847
5836.7214  1.0168
5836.7384  1.0254
5836.7554  1.0182
5836.7724  1.0044
5836.7894  0.9805
5836.8064  0.9614
5836.8234  0.9628
5836.8404  0.9767
5836.8574  0.9931
5836.8744  1.0056
5836.8914  1.0113
5836.9084  1.0143
5836.9254  1.0131
5836.9424  1.0088
5836.9594  1.0044
5836.9764  0.9944
5836.9935  0.9758
5837.0105  0.9655
5837.0275  0.9885
5837.0445  1.0311
5837.0615  1.0505
5837.0785  1.0412
5837.0955  1.0321
5837.1125  1.0380
5837.1295  1.0543
5837.1465  1.0722
5837.1635  1.0757
5837.1805  1.0615
5837.1975  1.0488
5837.2145  1.0503
5837.2315  1.0539
5837.2485  1.0380
5837.2655  1.0098
5837.2825  0.9950
5837.2995  0.9935
5837.3165  0.9921
5837.3335  0.9871
5837.3505  0.9726
5837.3676  0.9523
5837.3846  0.9547
5837.4016  0.9897
5837.4186  1.0318
5837.4356  1.0541
5837.4526  1.0483
5837.4696  1.0354
5837.4866  1.0379
5837.5036  1.0503
5837.5206  1.0468
5837.5376  1.0198
5837.5546  0.9894
5837.5716  0.9751
5837.5886  0.9792
5837.6056  0.9833
5837.6226  0.9838
5837.6396  0.9942
5837.6566  1.0097
5837.6736  1.0115
5837.6906  0.9927
5837.7076  0.9747
5837.7246  0.9707
5837.7417  0.9649
5837.7587  0.9681
5837.7757  0.9976
5837.7927  1.0258
5837.8097  1.0284
5837.8267  1.0182
5837.8437  1.0095
5837.8607  1.0127
5837.8777  1.0317
5837.8947  1.0377
5837.9117  1.0109
5837.9287  0.9921
5837.9457  1.0045
5837.9627  1.0088
5837.9797  0.9875
5837.9967  0.9703
5838.0137  0.9759
5838.0307  0.9924
5838.0477  1.0045
5838.0647  1.0009
5838.0817  0.9849
5838.0987  0.9744
5838.1158  0.9760
5838.1328  0.9865
5838.1498  1.0002
5838.1668  1.0011
5838.1838  0.9824
5838.2008  0.9683
5838.2178  0.9734
5838.2348  0.9870
5838.2518  0.9940
5838.2688  0.9807
5838.2858  0.9522
5838.3028  0.9227
5838.3198  0.8963
5838.3368  0.8835
5838.3538  0.8935
5838.3708  0.9110
5838.3878  0.9272
5838.4048  0.9462
5838.4218  0.9592
5838.4388  0.9548
5838.4558  0.9437
5838.4728  0.9536
5838.4899  0.9887
5838.5069  1.0266
5838.5239  1.0476
5838.5409  1.0518
5838.5579  1.0446
5838.5749  1.0189
5838.5919  0.9819
5838.6089  0.9620
5838.6259  0.9704
5838.6429  0.9904
5838.6599  1.0026
5838.6769  1.0067
5838.6939  1.0165
5838.7109  1.0274
5838.7279  1.0243
5838.7449  1.0254
5838.7619  1.0511
5838.7789  1.0764
5838.7959  1.0739
5838.8129  1.0481
5838.8299  1.0158
5838.8469  0.9927
5838.8640  0.9860
5838.8810  0.9935
5838.8980  1.0107
5838.9150  1.0292
5838.9320  1.0404
5838.9490  1.0388
5838.9660  1.0267
5838.9830  1.0105
5839.0000  0.9956
5839.0170  0.9963
5839.0340  1.0146
5839.0510  1.0249
5839.0680  1.0167
5839.0850  1.0071
5839.1020  1.0098
5839.1190  1.0216
5839.1360  1.0301
5839.1530  1.0266
5839.1700  1.0131
5839.1870  1.0086
5839.2040  1.0262
5839.2210  1.0561
5839.2381  1.0797
5839.2551  1.0821
5839.2721  1.0599
5839.2891  1.0307
5839.3061  1.0181
5839.3231  1.0289
5839.3401  1.0443
5839.3571  1.0395
5839.3741  1.0296
5839.3911  1.0349
5839.4081  1.0357
5839.4251  1.0244
5839.4421  1.0143
5839.4591  0.9972
5839.4761  0.9776
5839.4931  0.9845
5839.5101  1.0037
5839.5271  1.0044
5839.5441  0.9946
5839.5611  0.9863
5839.5781  0.9886
5839.5951  1.0093
5839.6121  1.0324
5839.6292  1.0302
5839.6462  1.0015
5839.6632  0.9730
5839.6802  0.9737
5839.6972  1.0003
5839.7142  1.0233
5839.7312  1.0249
5839.7482  1.0119
5839.7652  0.9968
5839.7822  0.9790
5839.7992  0.9659
5839.8162  0.9841
5839.8332  1.0253
5839.8502  1.0510
5839.8672  1.0535
5839.8842  1.0463
5839.9012  1.0327
5839.9182  1.0144
5839.9352  1.0026
5839.9522  1.0109
5839.9692  1.0326
5839.9862  1.0471
5840.0033  1.0519
5840.0203  1.0575
5840.0373  1.0654
5840.0543  1.0754
5840.0713  1.0880
5840.0883  1.0878
5840.1053  1.0641
5840.1223  1.0333
5840.1393  1.0194
5840.1563  1.0195
5840.1733  1.0163
5840.1903  1.0126
5840.2073  1.0181
5840.2243  1.0351
5840.2413  1.0619
5840.2583  1.0837
5840.2753  1.0788
5840.2923  1.0510
5840.3093  1.0277
5840.3263  1.0209
5840.3433  1.0248
5840.3603  1.0319
5840.3774  1.0353
5840.3944  1.0287
5840.4114  1.0139
5840.4284  1.0001
5840.4454  0.9965
5840.4624  1.0071
5840.4794  1.0244
5840.4964  1.0296
5840.5134  1.0189
5840.5304  1.0116
5840.5474  1.0238
5840.5644  1.0519
5840.5814  1.0755
5840.5984  1.0812
5840.6154  1.0691
5840.6324  1.0430
5840.6494  1.0173
5840.6664  1.0126
5840.6834  1.0245
5840.7004  1.0308
5840.7174  1.0189
5840.7344  1.0068
5840.7515  1.0130
5840.7685  1.0191
5840.7855  1.0132
5840.8025  1.0044
5840.8195  0.9871
5840.8365  0.9718
5840.8535  0.9928
5840.8705  1.0278
5840.8875  1.0320
5840.9045  1.0180
5840.9215  1.0076
5840.9385  0.9995
5840.9555  0.9970
5840.9725  1.0012
5840.9895  1.0094
5841.0065  1.0274
5841.0235  1.0525
5841.0405  1.0609
5841.0575  1.0464
5841.0745  1.0328
5841.0915  1.0332
5841.1085  1.0350
5841.1256  1.0268
5841.1426  1.0222
5841.1596  1.0285
5841.1766  1.0309
5841.1936  1.0198
5841.2106  0.9997
5841.2276  0.9926
5841.2446  1.0076
5841.2616  1.0213
5841.2786  1.0104
5841.2956  0.9913
5841.3126  1.0015
5841.3296  1.0267
5841.3466  1.0259
5841.3636  0.9964
5841.3806  0.9748
5841.3976  0.9926
5841.4146  1.0213
5841.4316  1.0264
5841.4486  1.0144
5841.4656  0.9995
5841.4826  0.9871
5841.4997  0.9773
5841.5167  0.9807
5841.5337  1.0106
5841.5507  1.0451
5841.5677  1.0529
5841.5847  1.0436
5841.6017  1.0456
5841.6187  1.0565
5841.6357  1.0573
5841.6527  1.0521
5841.6697  1.0423
5841.6867  1.0198
5841.7037  1.0064
5841.7207  1.0268
5841.7377  1.0550
5841.7547  1.0662
5841.7717  1.0699
5841.7887  1.0608
5841.8057  1.0296
5841.8227  0.9946
5841.8397  0.9785
5841.8567  0.9847
5841.8738  0.9990
5841.8908  1.0042
5841.9078  0.9949
5841.9248  0.9885
5841.9418  1.0027
5841.9588  1.0252
5841.9758  1.0300
5841.9928  1.0109
5842.0098  0.9945
5842.0268  1.0027
5842.0438  1.0199
5842.0608  1.0188
5842.0778  1.0043
5842.0948  1.0051
5842.1118  1.0151
5842.1288  1.0107
5842.1458  0.9992
5842.1628  0.9962
5842.1798  1.0120
5842.1968  1.0322
5842.2138  1.0286
5842.2308  1.0035
5842.2479  0.9812
5842.2649  0.9698
5842.2819  0.9570
5842.2989  0.9460
5842.3159  0.9438
5842.3329  0.9386
5842.3499  0.9249
5842.3669  0.9141
5842.3839  0.9088
5842.4009  0.9036
5842.4179  0.9105
5842.4349  0.9335
5842.4519  0.9548
5842.4689  0.9761
5842.4859  1.0001
5842.5029  1.0116
5842.5199  1.0060
5842.5369  0.9915
5842.5539  0.9937
5842.5709  1.0156
5842.5879  1.0144
5842.6049  0.9908
5842.6220  0.9898
5842.6390  1.0188
5842.6560  1.0477
5842.6730  1.0571
5842.6900  1.0501
5842.7070  1.0446
5842.7240  1.0484
5842.7410  1.0400
5842.7580  1.0104
5842.7750  0.9913
5842.7920  0.9995
5842.8090  1.0172
5842.8260  1.0252
5842.8430  1.0198
5842.8600  1.0141
5842.8770  1.0167
5842.8940  1.0232
5842.9110  1.0248
5842.9280  1.0233
5842.9450  1.0291
5842.9620  1.0376
5842.9790  1.0421
5842.9961  1.0487
5843.0131  1.0555
5843.0301  1.0505
5843.0471  1.0338
5843.0641  1.0233
5843.0811  1.0276
5843.0981  1.0329
5843.1151  1.0216
5843.1321  1.0028
5843.1491  1.0013
5843.1661  1.0127
5843.1831  1.0212
5843.2001  1.0194
5843.2171  1.0059
5843.2341  0.9937
5843.2511  0.9966
5843.2681  1.0127
5843.2851  1.0277
5843.3021  1.0239
5843.3191  1.0044
5843.3361  0.9949
5843.3531  1.0141
5843.3702  1.0468
5843.3872  1.0554
5843.4042  1.0376
5843.4212  1.0225
5843.4382  1.0143
5843.4552  1.0022
5843.4722  0.9915
5843.4892  0.9986
5843.5062  1.0207
5843.5232  1.0372
5843.5402  1.0427
5843.5572  1.0463
5843.5742  1.0435
5843.5912  1.0352
5843.6082  1.0402
5843.6252  1.0539
5843.6422  1.0529
5843.6592  1.0418
5843.6762  1.0365
5843.6932  1.0311
5843.7102  1.0186
5843.7272  1.0058
5843.7442  0.9994
5843.7613  0.9896
5843.7783  0.9714
5843.7953  0.9691
5843.8123  0.9876
5843.8293  1.0003
5843.8463  1.0000
5843.8633  1.0039
5843.8803  1.0171
5843.8973  1.0210
5843.9143  1.0154
5843.9313  1.0214
5843.9483  1.0376
5843.9653  1.0414
5843.9823  1.0276
5843.9993  1.0140
5844.0163  1.0103
5844.0333  1.0169
5844.0503  1.0283
5844.0673  1.0309
5844.0843  1.0305
5844.1013  1.0365
5844.1183  1.0412
5844.1354  1.0402
5844.1524  1.0407
5844.1694  1.0509
5844.1864  1.0572
5844.2034  1.0369
5844.2204  1.0090
5844.2374  0.9984
5844.2544  1.0032
5844.2714  1.0119
5844.2884  1.0131
5844.3054  1.0084
5844.3224  1.0136
5844.3394  1.0237
5844.3564  1.0218
5844.3734  1.0188
5844.3904  1.0235
5844.4074  1.0255
5844.4244  1.0166
5844.4414  1.0097
5844.4584  1.0137
5844.4754  1.0164
5844.4924  1.0129
5844.5095  1.0000
5844.5265  0.9820
5844.5435  0.9803
5844.5605  0.9902
5844.5775  0.9895
5844.5945  0.9850
5844.6115  0.9855
5844.6285  0.9828
5844.6455  0.9800
5844.6625  0.9902
5844.6795  1.0064
5844.6965  1.0100
5844.7135  0.9932
5844.7305  0.9655
5844.7475  0.9519
5844.7645  0.9660
5844.7815  0.9964
5844.7985  1.0244
5844.8155  1.0317
5844.8325  1.0119
5844.8495  0.9891
5844.8665  0.9843
5844.8836  0.9828
5844.9006  0.9788
5844.9176  0.9883
5844.9346  0.9957
5844.9516  0.9815
5844.9686  0.9712
5844.9856  0.9804
5845.0026  0.9916
5845.0196  1.0001
5845.0366  1.0125
5845.0536  1.0181
5845.0706  1.0129
5845.0876  1.0151
5845.1046  1.0241
5845.1216  1.0215
5845.1386  1.0023
5845.1556  0.9816
5845.1726  0.9725
5845.1896  0.9806
5845.2066  0.9985
5845.2236  1.0032
5845.2406  0.9871
5845.2577  0.9707
5845.2747  0.9692
5845.2917  0.9731
5845.3087  0.9753
5845.3257  0.9854
5845.3427  1.0094
5845.3597  1.0357
5845.3767  1.0465
5845.3937  1.0487
5845.4107  1.0565
5845.4277  1.0505
5845.4447  1.0239
5845.4617  1.0066
5845.4787  1.0166
5845.4957  1.0368
5845.5127  1.0368
5845.5297  1.0208
5845.5467  1.0120
5845.5637  1.0101
5845.5807  1.0090
5845.5977  1.0081
5845.6147  1.0085
5845.6318  1.0089
5845.6488  1.0019
5845.6658  0.9937
5845.6828  1.0041
5845.6998  1.0251
5845.7168  1.0314
5845.7338  1.0234
5845.7508  1.0208
5845.7678  1.0274
5845.7848  1.0317
5845.8018  1.0326
5845.8188  1.0278
5845.8358  1.0133
5845.8528  1.0005
5845.8698  1.0020
5845.8868  1.0083
5845.9038  1.0015
5845.9208  0.9887
5845.9378  0.9843
5845.9548  0.9762
5845.9718  0.9632
5845.9888  0.9657
5846.0059  0.9847
5846.0229  1.0049
